,OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
132335,132336,295101000000.0,295101000000.0,29,510,114300,5,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,51.8282366,0.0,51.8282366,51.8282366,565,328.0,289.0,0.616,0,0.0,156,0.539792388,133,0.460207612,334,62,98,174,0.185628743,151,0,0,54,3,94,0,0,54,3,94,0,0,0,48,53,50,0.317880795,6.328596563,10.90139347,2.913469759,0.0,0.0,1.041903093,0.057883505,1.813683161,0.0,0.0,1.041903093,0.057883505,1.813683161,0.0,0.0,0.0,9.242066322,0,0.522491349,0.674171218,0.460193449,0.674171218,0.3561787,0.647266576,0.452378448,0.463144187,0.778204475,0.421787709,0.622680412,2.21192053,0.297625132,23.63669274,0.0,10.74992828,12.88676446,74.09088659,0.0,0.0,49.39392439,0.0,24.6969622,631.67,0.0,0.0,6.33,78.16588535,0.01120354,170922,140652,93735,71470,0.000836246,0.770932939,0.000873789,0.902680084,0.000961821,0.211970385,0.001180357,0.25660082,15,5,12,14,12.0,1901.113898,209746.9369
132336,132337,295101000000.0,295101000000.0,29,510,115100,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,37.1057715,0.0,37.1057715,37.1057715,827,344.0,293.0,0.571,79,0.269624573,93,0.317406143,121,0.412969283,330,93,154,83,0.281818182,23,0,4,4,15,0,0,4,4,4,0,0,11,0,12,9,2,0.52173913,9.270794976,22.28763792,0.619849664,0.0,0.107799942,0.107799942,0.404249781,0.0,0.0,0.107799942,0.107799942,0.107799942,0.0,0.0,0.296449839,0.0,9.89064464,0,0.078498294,0.807550749,0.551239144,0.912786461,0.608524307,0.234695568,0.231063327,0.248205994,0.003533873,0.054117647,0.130311615,14.34782609,1.59629e-06,23.27388639,0.0,15.92588606,7.34800033,126.5312594,0.0,68.99196261,34.49598131,68.99196261,0.0,201.17,0.0,0.0,12.0,206.9758878,0.014510278,163511,134745,226850,156198,0.000799987,0.737506089,0.000837093,0.864769985,0.002327724,0.512993885,0.002579675,0.560802223,4,12,16,19,14.33333333,1606.035916,150163.4883
132337,132338,295101000000.0,295101000000.0,29,510,115100,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,36.2893531,0.0,36.2893531,36.2893531,973,354.0,353.0,0.707,105,0.297450425,55,0.155807365,193,0.54674221,323,86,141,96,0.26625387,89,0,0,1,88,0,0,0,1,0,0,0,88,0,49,29,11,0.550561798,9.754927265,26.81227183,2.452509962,0.0,0.0,0.027556292,2.424953671,0.0,0.0,0.0,0.027556292,0.0,0.0,0.0,2.424953671,0.0,12.20743723,0,0.252124646,0.088879696,0.038278401,0.088879696,0.029626565,0.468485105,0.379713474,0.421145163,0.655508294,0.167608286,0.432038835,3.629213483,0.072135175,23.57354824,0.0,14.35149442,9.22205382,58.798513,0.0,35.27205339,35.27205339,0.0,0.0,473.42,0.0,0.0,12.0,211.6323203,0.012332991,162050,135082,226798,156213,0.000792839,0.73091634,0.000839186,0.866932793,0.00232719,0.512876294,0.002579923,0.560856078,9,1,10,16,10.33333333,1582.223285,146861.6814
132338,132339,295101000000.0,295101000000.0,29,510,115100,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,39.3007608,0.0,39.3007608,39.3007608,717,283.0,259.0,0.81,40,0.154440154,118,0.455598456,101,0.38996139,305,84,134,87,0.275409836,32,14,0,0,8,10,14,0,0,3,10,0,5,0,16,11,5,0.5,7.200878411,18.24392163,0.814233601,0.356227201,0.0,0.0,0.2035584,0.254448,0.356227201,0.0,0.0,0.0763344,0.254448,0.0,0.127224,0.0,8.015112013,0,0.123552124,0.975530772,0.665903348,0.892394096,0.594929398,0.334919465,0.472028545,0.525501238,0.151154569,0.085447263,0.189910979,9.53125,0.000197208,25.00300368,0.0,10.6829813,14.32002239,141.1718218,0.0,97.70803216,32.56934405,16.28467203,32.56934405,234.7,0.0,0.0,4.33,70.51262987,0.006039052,160738,135688,226717,156510,0.00078642,0.724998647,0.000842951,0.870821995,0.002326359,0.512693122,0.002584828,0.561922406,6,11,17,19,14.83333333,1733.965969,159049.6958
132339,132340,295101000000.0,295101000000.0,29,510,115100,5,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,134.7871196,0.0,134.7871196,121.76717,1511,750.0,676.0,0.558,210,0.310650888,290,0.428994083,176,0.26035503,611,145,277,189,0.237315876,1573,155,70,28,969,351,155,70,28,769,351,0,200,0,669,748,156,0.425301971,6.159295646,12.40892763,12.91809607,1.2729211,0.574867594,0.229947037,7.957809975,2.882550362,1.2729211,0.574867594,0.229947037,6.315331136,2.882550362,0.0,1.642478839,0.0,19.07739171,0,2.326923077,0.665883112,0.665883112,0.773173816,0.66620844,0.759545066,0.643606393,0.712330707,0.428421426,0.979896239,0.55952381,0.388429752,0.542498343,25.38363979,0.0,5.714559365,19.66908043,215.3321481,0.0,75.97165093,28.4893691,161.4397582,28.4893691,415.75,0.0,0.0,12.33,58.5456535,0.008160159,157829,131900,184230,127016,0.000772188,0.711877785,0.000819418,0.84651127,0.001890397,0.416613901,0.002097722,0.45602924,18,14,19,16,17.0,3600.038434,545478.8488
132340,132341,295101000000.0,295101000000.0,29,510,125700,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,73.8913014,0.0,73.8913014,68.09531,597,262.0,229.0,0.338,115,0.502183406,82,0.358078603,32,0.139737991,180,96,62,22,0.533333333,380,0,122,40,166,52,0,122,40,70,52,30,66,0,96,128,156,0.252631579,3.847548385,8.76712361,5.580413688,0.0,1.7916065,0.587411967,2.437759664,0.763635557,0.0,1.7916065,0.587411967,1.027970942,0.763635557,0.440558975,0.969229746,0.0,9.427962073,0,1.659388646,0.891366633,0.767781427,0.943217028,0.812726882,0.890452127,0.657572782,0.709404989,0.507526456,0.777891505,0.642857143,0.473684211,0.590777514,30.40785248,0.0,7.06909577,23.33875671,262.8033291,0.0,34.64548535,34.64548535,190.5501694,77.95234203,0.0,0.0,0.133720955,9.67,83.75546083,0.016197655,194338,131178,298778,177397,0.00095081,0.876549335,0.000814933,0.841877599,0.003065782,0.675650373,0.002929786,0.63691361,20,19,20,20,19.83333333,2873.756656,299034.0506
132341,132342,295101000000.0,295101000000.0,29,510,125700,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,113.7626161,0.0,113.7626161,112.17947,1967,957.0,781.0,0.444,392,0.501920615,321,0.411011524,68,0.087067862,703,323,290,90,0.459459459,393,4,24,3,323,39,4,24,3,39,39,37,247,0,113,185,95,0.287531807,8.530972735,17.53440269,3.503314822,0.035657148,0.21394289,0.026742861,2.879314727,0.347657196,0.035657148,0.21394289,0.026742861,0.347657196,0.347657196,0.329828622,2.201828909,0.0,12.03428756,0,0.503201024,0.400835762,0.400835762,0.630816336,0.590308449,0.476319289,0.538460634,0.597969102,0.759277475,0.333050847,0.717153285,1.788804071,0.454387886,26.64998517,0.635482681,5.783561951,20.23094054,105.0496236,5.62574967,33.75449802,11.25149934,73.13474571,22.50299868,402.34,0.0,0.013474489,9.67,54.40099931,0.004916116,164433,114892,268281,156384,0.000804498,0.741664712,0.000713757,0.737356882,0.00275285,0.606685089,0.002582747,0.561470024,9,11,15,16,13.66666667,3050.301785,460391.6785
132355,132356,295101000000.0,295101000000.0,29,510,126900,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,50.0923591,0.0,50.0923591,46.0512,495,308.0,188.0,0.622,62,0.329787234,45,0.239361702,81,0.430851064,196,76,92,28,0.387755102,12,0,0,0,12,0,0,0,0,0,0,0,12,0,11,1,0,0.916666667,6.688207908,10.74890557,0.260579529,0.0,0.0,0.0,0.260579529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.260579529,0.0,6.948787437,0,0.063829787,0.0,0.0,0.0,0.0,0.327444919,0.238285831,0.265279505,0.010471062,0.047337278,0.115384615,16.33333333,2.19189e-07,23.03731571,0.0,7.369530438,15.66778527,178.9334773,0.0,51.10559866,38.32919899,140.5403963,12.77639966,238.72,0.0,0.0,4.33,55.32181055,0.008747475,166705,127118,166795,106582,0.000815614,0.751912425,0.00078971,0.815821225,0.001711495,0.377186754,0.001760246,0.382664455,6,1,19,19,13.83333333,2038.473426,202722.8032
132356,132357,295101000000.0,295101000000.0,29,510,126900,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,48.231449,0.0,48.231449,48.23145,1012,752.0,564.0,0.597,116,0.205673759,275,0.487588652,173,0.306737589,325,124,137,64,0.381538462,29,9,0,1,19,0,9,0,1,0,0,0,19,0,9,17,3,0.310344828,15.59148647,20.98215998,0.60126743,0.186600237,0.0,0.02073336,0.393933834,0.0,0.186600237,0.0,0.02073336,0.0,0.0,0.0,0.393933834,0.0,16.1927539,0,0.05141844,0.688398775,0.469905268,0.688398775,0.363695415,0.167540344,0.233213369,0.258078593,0.001045649,0.055715658,0.163841808,11.20689655,3.69149e-05,24.76094389,0.0,11.28910887,13.47183501,101.7493793,0.0,13.26935046,53.07740184,39.80805138,13.26935046,143.5,0.0,0.0,8.33,110.5336893,0.008231225,167306,127627,166926,106522,0.000818555,0.754623198,0.000792873,0.819087899,0.00171284,0.377482994,0.001759255,0.382449035,2,5,14,20,12.5,1876.661501,195188.4173
132388,132389,295101000000.0,295101000000.0,29,510,108100,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,105.7261828,0.0,105.7261828,105.7261828,1869,689.0,543.0,0.458,97,0.178637201,171,0.314917127,275,0.506445672,505,187,231,87,0.37029703,63,0,0,0,63,0,0,0,0,0,0,0,63,0,44,17,2,0.698412698,6.516834163,17.67774028,0.595878886,0.0,0.0,0.0,0.595878886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.595878886,0.0,7.112713049,0,0.116022099,0.0,0.0,0.0,0.0,0.481425486,0.311621184,0.34692249,0.127661668,0.065217391,0.221830986,8.015873016,0.000897522,21.26604231,0.0,3.937139429,17.32890288,92.84057875,0.0,12.10674561,18.16011842,54.48035527,30.26686404,555.22,0.0,0.0,7.0,42.37360965,0.003745318,142843,117256,103977,81146,0.000698868,0.644284374,0.000728444,0.752528624,0.001066915,0.235131431,0.00134016,0.291340844,10,1,14,15,11.5,2766.556145,427868.7992
132389,132390,295101000000.0,295101000000.0,29,510,108100,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,634.0702137,1.2977692,632.7724445,627.28385,464,358.0,252.0,0.545,20,0.079365079,108,0.428571429,124,0.492063492,602,229,250,123,0.380398671,34,3,0,1,30,0,3,0,1,0,0,0,30,0,27,7,0,0.794117647,0.570714518,0.739697029,0.054201937,0.004782524,0.0,0.001594175,0.047825239,0.0,0.004782524,0.0,0.001594175,0.0,0.0,0.0,0.047825239,0.0,0.624916455,0,0.134920635,0.389917023,0.266159775,0.389917023,0.206001287,0.299802546,0.360646329,0.398897526,0.169050953,0.136546185,0.106918239,17.70588235,5.55556e-08,23.18872134,0.0,3.190164627,19.99855672,128.4981366,0.0,18.20559681,7.079954317,124.4049116,26.29697318,624.96,0.0,0.0,12.33,12.47083382,0.026573276,141408,115288,54419,32617,0.000691847,0.637811897,0.000716217,0.739898342,0.000558397,0.123061998,0.000538683,0.117105764,5,2,16,15,11.5,6860.046806,2566046.251
132401,132402,295101000000.0,295101000000.0,29,510,115600,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,46.1091071,0.0,46.1091071,46.1091071,412,225.0,191.0,0.655,54,0.282722513,20,0.104712042,117,0.612565445,253,106,110,37,0.418972332,10,0,0,0,10,0,0,0,0,4,0,0,6,0,6,2,2,0.6,4.879730148,8.935328093,0.216876895,0.0,0.0,0.0,0.216876895,0.0,0.0,0.0,0.0,0.086750758,0.0,0.0,0.130126137,0.0,5.096607043,0,0.052356021,0.0,0.0,0.970950594,0.323650198,0.285339318,0.214132168,0.238389649,0.003096697,0.047393365,0.076045627,25.3,2.7967e-11,30.88967807,2.572146255,4.555440595,23.76209122,231.3955023,0.0,111.0409705,13.88012131,69.40060655,97.16084916,207.87,0.0,0.0,5.0,69.40060655,0.012135922,150197,127877,140218,85898,0.000734848,0.677454129,0.000794426,0.820692355,0.001438787,0.317086077,0.001418641,0.308402088,5,4,20,19,14.5,3453.049272,186603.3705
132403,132404,295101000000.0,295101000000.0,29,510,115600,3,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,55.9548066,0.0,55.9548066,55.85885,810,378.0,344.0,0.567,89,0.25872093,179,0.520348837,76,0.220930233,213,81,89,43,0.38028169,51,6,0,32,13,0,6,0,32,0,0,0,13,0,20,5,26,0.392156863,6.767056608,14.50083559,0.913015574,0.107413597,0.0,0.572872517,0.23272946,0.0,0.107413597,0.0,0.572872517,0.0,0.0,0.0,0.23272946,0.0,7.680072182,0,0.148255814,0.812516299,0.554628659,0.812516299,0.429269288,0.360638514,0.286593999,0.275733772,0.004906496,0.118466899,0.386363636,4.176470588,0.041732687,42.9991618,17.5816285,5.944415466,19.47311784,144.9055138,34.31340606,68.62681212,45.75120808,11.43780202,45.75120808,343.33,0.0,0.0,5.0,57.1890101,0.00617284,152774,131567,175689,110698,0.000747456,0.689077525,0.000817349,0.844374134,0.001802757,0.397299461,0.001828224,0.39744225,6,6,17,17,13.33333333,3156.106643,226444.9206
132404,132405,295101000000.0,295101000000.0,29,510,115600,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,42.0023051,0.0,42.0023051,39.54832,530,396.0,331.0,0.726,150,0.453172205,110,0.332326284,71,0.214501511,260,95,122,43,0.365384615,13,0,0,0,11,2,0,0,0,3,2,0,8,0,7,5,1,0.538461538,10.01306756,13.40132779,0.328711814,0.0,0.0,0.0,0.278140766,0.050571048,0.0,0.0,0.0,0.075856572,0.050571048,0.0,0.202284193,0.0,10.34177937,0,0.039274924,0.619382195,0.266753392,0.842088782,0.444893047,0.161187505,0.216874711,0.241442875,0.000538387,0.047882136,0.095238095,20.0,5.6028e-09,17.64097818,0.0,3.312450571,14.32852761,86.36478382,0.0,0.0,45.7117769,60.94903587,0.0,485.49,0.0,0.0,5.0,76.18629483,0.009433962,144820,122533,175808,110988,0.00070854,0.653201508,0.000761226,0.786395492,0.001803978,0.397568565,0.001833013,0.398483445,2,7,13,16,11.16666667,2063.284257,169980.9369
132405,132406,295101000000.0,295101000000.0,29,510,115600,5,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,86.2000937,0.0,86.2000937,86.2000937,967,981.0,633.0,0.497,337,0.532385466,149,0.235387046,147,0.232227488,590,234,262,94,0.396610169,76,0,31,0,45,0,0,31,0,0,0,0,45,0,38,25,13,0.5,11.38049807,11.21808525,0.881669575,0.0,0.359628379,0.0,0.522041196,0.0,0.0,0.359628379,0.0,0.0,0.0,0.0,0.522041196,0.0,12.26216765,0,0.120063191,0.97538179,0.420074072,0.97538179,0.325127263,0.375999894,0.28271213,0.314738539,0.025237218,0.145733461,0.228228228,7.763157895,0.001155574,27.57030791,8.432407765,1.325225454,17.81267469,91.58226704,7.424585897,0.0,22.27375769,37.12292948,44.54751538,374.17,0.0,0.0,5.0,37.12292948,0.005170631,162195,135563,175853,111049,0.000793549,0.731570354,0.000842174,0.870019767,0.00180444,0.397670327,0.001834021,0.398702455,7,4,13,17,11.83333333,3199.267043,348843.8637
132406,132407,295101000000.0,295101000000.0,29,510,115600,6,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,40.0151269,0.0,40.0151269,35.65534,809,253.0,235.0,0.634,78,0.331914894,32,0.136170213,125,0.531914894,278,110,122,46,0.395683453,211,0,10,0,153,48,0,10,0,28,48,109,16,0,50,80,81,0.236966825,7.09571133,22.68944848,5.917767156,0.0,0.280462898,0.0,4.291082346,1.346221912,0.0,0.280462898,0.0,0.785296116,1.346221912,3.057045593,0.448740637,0.0,13.01347849,0,0.89787234,0.650288556,0.443890996,0.799132434,0.61850935,0.742760148,0.58673258,0.653199261,0.53691784,0.41372549,0.862985685,1.317535545,0.727940806,35.79508712,0.0,6.756684186,29.03840293,282.6291174,0.0,95.96370916,15.99395153,111.9576607,127.9516122,260.18,0.0,0.0,5.0,79.96975764,0.00618047,163431,137484,175816,111385,0.000799596,0.737145254,0.000854108,0.882348411,0.00180406,0.397586656,0.00183957,0.399908806,17,12,20,18,17.5,2018.861855,161938.9461
132407,132408,295101000000.0,295101000000.0,29,510,115700,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,115.4713126,22.3042344,93.1670782,82.73055,462,391.0,212.0,0.632,108,0.509433962,50,0.235849057,54,0.254716981,252,80,131,41,0.317460317,121,39,1,0,81,0,39,1,0,4,0,55,22,0,31,54,36,0.256198347,4.726186397,5.584394157,1.462579422,0.471409896,0.012087433,0.0,0.979082092,0.0,0.471409896,0.012087433,0.0,0.048349733,0.0,0.664808828,0.265923531,0.0,6.188765819,0,0.570754717,0.612804419,0.418304092,0.736668641,0.570163871,0.649182167,0.566922175,0.63114468,0.734605028,0.41509434,0.648793566,2.082644628,0.338698608,27.43546391,6.487890022,5.256462814,15.69111108,142.0106786,0.0,27.47751727,13.73875863,103.0406898,41.2162759,295.05,0.0,0.0,5.0,34.34689658,0.010822511,157664,129661,219516,153485,0.000771381,0.711133563,0.000805509,0.832141757,0.002252469,0.49640893,0.002534869,0.55106166,15,10,17,18,15.83333333,3897.004963,467307.0012
132408,132409,295101000000.0,295101000000.0,29,510,115700,2,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,70.0802781,0.0,70.0802781,50.24326,1248,677.0,490.0,0.622,176,0.359183673,221,0.451020408,93,0.189795918,444,159,218,67,0.358108108,114,0,0,16,94,4,0,0,16,3,4,0,91,0,31,62,21,0.271929825,13.47444413,24.83915255,2.268961051,0.0,0.0,0.318450674,1.870897708,0.079612668,0.0,0.0,0.318450674,0.059709501,0.079612668,0.0,1.811188207,0.0,15.74340519,0,0.232653061,0.502630241,0.343098516,0.482391499,0.321594333,0.424596457,0.421947883,0.456082942,0.482549281,0.167400881,0.408602151,3.894736842,0.055313579,26.61183864,0.0,2.315490168,24.29634847,188.7755066,0.0,9.132383851,36.5295354,109.5886062,73.05907081,252.13,0.0,0.0,10.0,91.32383851,0.008012821,159258,130652,221711,156621,0.000779179,0.7183232,0.000811665,0.838501823,0.002274992,0.501372657,0.002586661,0.562320932,8,4,19,18,14.33333333,2208.107199,283611.8376
132409,132410,295101000000.0,295101000000.0,29,510,115700,4,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,34.1793662,0.0,34.1793662,34.1793662,1023,382.0,361.0,0.603,67,0.185595568,168,0.465373961,126,0.349030471,347,134,151,62,0.386167147,17,0,0,3,13,1,0,0,3,1,1,0,12,0,8,8,1,0.470588235,11.17633363,29.9303385,0.497376104,0.0,0.0,0.087772254,0.380346433,0.029257418,0.0,0.0,0.087772254,0.029257418,0.029257418,0.0,0.351089015,0.0,11.67370974,0,0.047091413,0.617059114,0.421208374,0.638600906,0.425733937,0.154316624,0.205978329,0.223207307,0.000415762,0.032692308,0.093406593,20.41176471,3.71174e-09,22.8782498,0.0,10.94732739,11.93092241,143.6188129,0.0,112.3484847,0.0,74.89898979,18.72474745,364.78,0.0,0.0,9.0,168.522727,0.008797654,158849,131732,244775,167938,0.000777178,0.716478431,0.000818374,0.845433075,0.002511654,0.553529108,0.002773566,0.602952687,2,6,17,17,12.66666667,1811.832686,138320.2083
132410,132411,295101000000.0,295101000000.0,29,510,116100,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,49.5902519,0.0,49.5902519,49.5902519,1001,579.0,493.0,0.735,62,0.125760649,195,0.395537525,236,0.478701826,512,132,214,166,0.2578125,4,1,1,0,2,0,1,1,0,1,0,0,1,0,1,0,3,0.25,11.67568177,20.18541874,0.080661014,0.020165253,0.020165253,0.0,0.040330507,0.0,0.020165253,0.020165253,0.0,0.020165253,0.0,0.0,0.020165253,0.0,11.75634278,0,0.00811359,0.94639463,0.646014837,1.0,0.666666667,0.039814792,0.051513737,0.057349355,0.0,0.007960199,0.015503876,128.0,0.0,23.37987951,0.0,10.94778055,12.43209896,103.2719094,0.0,51.62304892,51.62304892,25.81152446,0.0,767.12,0.0,0.0,4.0,51.62304892,0.003996004,154629,122619,226199,155965,0.000756532,0.697444386,0.000761761,0.786947425,0.002321044,0.511521727,0.002575827,0.559965676,1,14,14,14,11.83333333,1995.671966,200687.5845
132455,132456,295101000000.0,295101000000.0,29,510,111200,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,89.6461503,0.0,89.6461503,89.6461503,206,242.0,75.0,0.689,35,0.466666667,7,0.093333333,33,0.44,182,60,86,36,0.32967033,29,3,0,0,26,0,3,0,0,1,0,3,22,0,15,11,3,0.517241379,2.699502424,2.297923551,0.323494092,0.033464906,0.0,0.0,0.290029186,0.0,0.033464906,0.0,0.0,0.011154969,0.0,0.033464906,0.245409311,0.0,3.022996516,0,0.386666667,0.479832024,0.206652404,0.573520315,0.382346876,0.623152384,0.463528305,0.516038067,0.947527724,0.246808511,0.274881517,6.275862069,0.005113547,20.05783967,0.0,11.69425935,8.363580326,59.50506499,0.0,14.27835993,28.55671985,21.41753989,7.139179963,395.63,0.0,0.0,5.33,38.0518292,0.025873786,172965,128656,158543,93422,0.000846242,0.780147762,0.000799265,0.825691842,0.001626821,0.358525852,0.001542904,0.335415724,14,5,10,17,12.16666667,2555.711103,362792.5236
132456,132457,295101000000.0,295101000000.0,29,510,111300,1,476.0,"St. Louis-St. Charles-Farmington, MO-IL",41180.0,"St. Louis, MO-IL",2805551,1358210,1335660,89.3387579,0.0,89.3387579,89.33862,639,524.0,376.0,0.67,144,0.382978723,140,0.372340426,92,0.244680851,254,111,102,41,0.437007874,53,0,0,0,53,0,0,0,0,1,0,9,43,0,32,16,5,0.603773585,5.865324537,7.152561792,0.593248474,0.0,0.0,0.0,0.593248474,0.0,0.0,0.0,0.0,0.011193367,0.0,0.100740307,0.4813148,0.0,6.458573011,0,0.140957447,0.0,0.0,0.496661648,0.262396696,0.539460429,0.333177325,0.370920569,0.21929305,0.153179191,0.345276873,4.79245283,0.022540247,21.26810377,0.0,2.04194552,19.22615825,117.0269237,0.0,0.0,21.49123231,57.30995282,57.30995282,337.96,0.0,0.0,3.67,26.29094085,0.005743349,176370,130830,141646,78829,0.000862901,0.7955058,0.000812771,0.839644196,0.00145344,0.320315327,0.001301894,0.283022052,11,3,16,17,13.33333333,2937.500007,361548.8498
